username,anime_id,score
-Eeco,9253,10.0
Monctr,31706,9.0
iwubanime,626,7.0
CRAZYTAGGER,35834,7.0
iverdawg,27775,6.0
-L0VERGXRL,32935,7.0
TigreVurmudVorn9,11499,8.0
ashmotrex,40776,8.0
power_of_morgana,53887,8.0
RipEdwxnn,35507,8.0
CONTISUKIDESU,21327,9.0
asei,39196,8.0
itay9850,32951,10.0
-FacetiousGuy-,28927,3.0
Moony,450,7.0
CXRBXRUS,36475,5.0
-Grand_Grievous-,23199,9.0
-GABU-,31780,8.0
iv4oooooy,33506,9.0
itsbemou,58732,8.0
Tigre96,9996,4.0
arizkykun,136,7.0
Thurikan,269,8.0
Rizh_alf,23289,9.0
artheart634,38668,7.0
MooDuck,34933,6.0
CXShadowHawk,2993,7.0
prisumis,52186,9.0
ThousandCuts,51096,6.0
princesjelyfish,20899,8.0
armageddon78,28851,9.0
princedizzytoon,51105,8.0
iss3cK01,55597,5.0
Monix-sama,10800,9.0
potatolays,14289,9.0
Thundarnix,43299,7.0
Caecilius,36949,8.0
Monix-sama,26059,7.0
Monki_Julia,37141,8.0
Fran_Law,7593,1.0
CNightAngeliS,8769,10.0
iv0rye,14749,7.0
Rioteck,22199,9.0
MoonPea,371,5.0
-GabiZ-,19221,6.0
CaioOkada,33047,5.0
ashesrain,437,10.0
Ritor,8408,7.0
ivangamerhd,34618,10.0
asaf,5027,2.0
-Angy-,34978,8.0
Riselv,24405,9.0
asapbakery,18153,8.0
Fr3nch,7311,10.0
Fran_Man,1210,7.0
MonsterZero11,5680,8.0
CVMA027,14719,4.0
Rizz97,37450,9.0
preet248,36862,8.0
-David-,39468,7.0
Kartik_1212,59161,3.0
itzl,34451,7.0
-Luhui,98,8.0
KariudoPL,22877,2.0
ForgottenDays_13,1709,8.0
prammy,32380,9.0
-Flaky-,38408,8.0
Monsheri,50185,7.0
artaditcz,42310,10.0
CaitNAnt,4181,9.0
Kasderan,4195,7.0
FrankUFO,225,7.0
arsenking,54714,6.0
itsanndayo,30727,7.0
Monkey_gamer123,35760,7.0
Katalyzed,35790,9.0
Kartik__187,55813,9.0
Katsunii,40834,9.0
Cake1111,40960,3.0
KatStarDragon,4898,7.0
Kat0Megumi,11319,10.0
Karolayne,33674,10.0
Kati-chan,43,8.0
itsCmac,14513,5.0
RioluKusanagi,6097,5.0
RiseUA,10260,8.0
-GabiZ-,52619,6.0
itzl,33462,6.0
Moodipoy,10278,8.0
Katherina16,28623,9.0
Ritsu_Kun,9736,8.0
KatOtaku,34626,9.0
itsbemou,5959,8.0
RoKuRotAz,2730,9.0
itzl,1072,8.0
MonsterKat,47,9.0
Monolamfahim,39551,9.0
Cai_Gamer,186,9.0
priyanshisenpai,38524,10.0
Moomic,35851,8.0
Cakyoin,8460,8.0
-David-,31490,7.0
ivvas,38000,5.0
Rittsuu,1535,9.0
Caiyou2004,1565,8.0
Tiagitu,52299,9.0
MoonStalker,2605,10.0
-Arcane-,11553,7.0
FoxPerks,18397,7.0
TidierBubble,38003,6.0
Moonchild_ish,2154,9.0
Karkato,15689,7.0
Kasou,6707,3.0
asdfghjumiii,3731,10.0
CSGMarch,38472,9.0
Francisco998,59342,7.0
Moonbae5,50265,10.0
FormulaXPS,23281,8.0
Rique06,52635,8.0
Rk003,45576,9.0
--AnimeBoy--,11597,7.0
Kasteros,36456,9.0
ppeaga,55701,9.0
Monkey-D-Efrain,34934,8.0
-Desu-,59561,8.0
-BerserkArmor-,268,9.0
Moonsword20,54744,7.0
ForeverVirgin,19,9.0
--Mister_Mario--,49241,10.0
RoKuRotAz,11179,8.0
Franciscojesus07,2577,9.0
Karpman,35180,8.0
Monkey_D_Alif_21,35790,7.0
-DxP-,37994,6.0
ForeskinHunter69,20045,4.0
Frank_Lotion,440,10.0
-0Yorunoomo0-,40748,7.0
Tikvah-San,33950,7.0
CLaNLoRrD,4063,7.0
-Alexa-,34612,10.0
Katana7_,52034,10.0
MoonBurst_Wolf,53126,8.0
Moondusk,42516,6.0
Monkey_D_Noor,38793,7.0
Riot,36286,9.0
armprod,48561,9.0
itisntme,11617,5.0
ThunderSonTS,849,7.0
ThomeofReality,32951,4.0
psycogundam,2298,6.0
ThudSoundEffect,38249,8.0
-BL0SS0M-,34382,6.0
MonkeyDNic,51369,8.0
Monzue,26013,5.0
iv4etyy,39551,6.0
Tiago_Reis93,50854,7.0
Tikers,57360,10.0
CStephen,30370,10.0
itsThatWeeb,13851,10.0
Risame,10161,7.0
Tiago_Reis93,50172,8.0
Karlinekind,44511,8.0
CabooseGI,39575,8.0
CRAZYTAGGER,16894,9.0
Foodperson,28701,8.0
isipinashi,36649,10.0
Foolish656,5341,8.0
ivanaa_c0,53300,7.0
-HoneySenpai-,34414,8.0
Tiaguinho42,39565,9.0
prado086432,12549,6.0
Calabre006,43565,5.0
MonkeyAvsFan,31043,8.0
Thunderman88,28497,7.0
Throndir,38472,8.0
Monkey-D-Efrain,45055,7.0
Thovalo,41710,7.0
Cable52,7311,4.0
arnina,34542,8.0
Tiger19,11285,7.0
Katsumi_Leaf,6702,10.0
KaseySau,30740,10.0
iwum_bo,32268,6.0
Caiool,34572,7.0
itsslurpee,6547,8.0
Cale5542,12783,6.0
Karuchi,846,9.0
RkGemr,54915,9.0
Ritsu-Kawaii,14283,3.0
Tigre96,4382,6.0
-BL0SS0M-,41094,7.0
psm3l0,36028,7.0
KasukeLp,36737,9.0
Monctr,27991,7.0
Monel24,33028,5.0
itsyamagucci,37521,9.0
Riskeric,48483,7.0
it_was_me_cobo,4898,6.0
pseudofiji,6351,8.0
Riskelfish,36407,7.0
ps2_superstar,4224,9.0
issiehyoudou,30240,10.0
MonoDoro02,31964,7.0
itouu,9047,7.0
ForgotEyeWasHere,51919,7.0
CSRED,10109,9.0
-Arifin,10162,9.0
psychiccupid,38671,7.0
Rizzles,16051,4.0
Mondo3011,46569,9.0
Kasdek,392,7.0
itz-_-alip,35507,8.0
Ririchiyo-tan,330,7.0
-BL0SS0M-,50582,6.0
ishimori,35677,10.0
psychosanta,48583,10.0
-Keen-,50203,8.0
Rk003,5150,7.0
-Kristian,33,7.0
TiagoRn28,40591,9.0
itzbklnjc,47917,6.0
CSPDreawNL,30829,10.0
ismetxd,19647,9.0
Thrarx,10937,10.0
iwatch2muchanime,9849,6.0
asdfignacio,50273,5.0
Cajunator,1804,7.0
Fragsey,34647,7.0
MooCow126,34914,7.0
TiKay75,552,8.0
Riselv,5646,4.0
princesahu1567,53356,7.0
prthedisaster,38101,4.0
ixShiroKishi,32281,10.0
CKTalon1,33352,8.0
-Alicia-San-,28891,8.0
Caalm,38790,6.0
arne0,634,6.0
TicTac_666,33255,10.0
Cachoera,4280,8.0
RiveTTo,54234,6.0
FrancWyvern,31050,6.0
-KATH-,5947,6.0
itsme_nga,43697,4.0
Karrzzzzzz,39586,6.0
--kitade--,5940,7.0
-Darkbolt-,38909,6.0
pseudovrsna,33743,6.0
isvr95,3167,8.0
Riotsuz,36992,4.0
-Emiya-,11061,9.0
ivekz,9260,7.0
RizeleaSerafall,25687,8.0
itskindacl0udy,43760,8.0
RiyalDiamond,47257,8.0
Karuchi,2069,5.0
poyomon99,49520,10.0
Karva1,30484,8.0
ismokesoysauce,39063,7.0
Thunderman88,45,7.0
-Graina-,4752,7.0
----Haku----,47194,9.0
its_me_lmao,1575,9.0
Karva1,777,6.0
Thurbs,58359,7.0
ashxu,15417,7.0
Caity-Cat,33206,7.0
itsMErcy,34933,8.0
pranto_zaho,43608,9.0
-Luhui,30230,6.0
Katadon,43523,10.0
CaCl2,39753,5.0
ashinkei,36949,8.0
ForeverGolden,17895,10.0
Fr1d4y_94,54724,7.0
Riyuzu,11701,7.0
Forluth,33012,6.0
-ARIZONO-,15227,10.0
arul19,48561,8.0
Monoriu,34096,8.0
C_Par,25537,8.0
psistogiakafe,48549,8.0
Monkeysalad,41834,5.0
KatarinaFi,15423,6.0
Caguari,50346,10.0
Forend,29786,5.0
-BosanTampan-,14719,7.0
CaioOkada,31909,6.0
pranss0_0,13391,6.0
FrancoZGZ,40269,8.0
KatjieKat,10490,6.0
CLUB_ANIME,30276,10.0
-Azer,16498,8.0
RisingAceTraine,52305,6.0
Katrinvond,31815,6.0
aseeon,8514,8.0
CORR_Kubs,11617,4.0
aromanga,228,8.0
Caiyou2004,25777,9.0
itzzmebunny,53998,10.0
Foolsome,34437,8.0
itsashxo,10397,5.0
pseudo,55701,4.0
-Chilly,41467,6.0
KartoffelOfDoom,33988,8.0
Moomintroll,3786,6.0
Folsks,54744,8.0
Karmel,51367,4.0
-Lunarian-,8915,8.0
CROCODILER,40787,9.0
FouteMakelaar,44074,8.0
KatjieKat,31585,1.0
itikitty,43438,5.0
Fraiiz-Wanderer,30740,6.0
Frandark10,355,8.0
Karinnn___,31722,7.0
issiehyoudou,32871,10.0
ThymeSeyU,38921,9.0
-Feitanx-,14837,5.0
itzl,109,6.0
asian_creationz,28999,10.0
MoonAegyo,1006,5.0
CafeComFarinha3,5680,9.0
Monijij,59349,5.0
itsAK14,50916,8.0
Karl_von_Bahnhof,36999,10.0
Forever_Dead,37675,10.0
priebs,50392,5.0
TiffyishSpiffy,36904,9.0
RoKuRotAz,448,10.0
FouAlter,33581,7.0
ForgottenClosed,25283,10.0
Moon_Sham,42395,5.0
projectfear22,1492,10.0
Tiagosoutei,37450,10.0
MonkeyDLuffy65,813,8.0
-Animosity-,38816,5.0
MooZombie,40056,10.0
TigreGK,37982,5.0
RiverLilly,199,10.0
psycogundam,795,8.0
KasukeLp,40571,9.0
Riria,59177,9.0
MoonlightBridge,42774,5.0
itzTenzy,8187,6.0
-MYK-,18849,7.0
ThymeSeyU,36098,8.0
arrow-san,50265,10.0
Katsuki,25805,7.0
France53,51473,10.0
TiagoLuiz,49222,6.0
its_skylar12,47917,9.0
itikitty,19239,5.0
Cabidela,4866,2.0
ashleyashley,14227,6.0
CaioLima20,46569,8.0
RizeOfTheNation,16317,10.0
Montycc,40456,8.0
prjme,42897,7.0
Moopdoop,49458,7.0
itsmee,886,3.0
its_ej,31637,5.0
Ripler,22319,6.0
itsmemario55,39597,7.0
Tide_125,16782,7.0
Kassie_M,40456,5.0
KasukeLp,22043,7.0
-Black-Reaper-,16067,10.0
precurejunkie,32160,8.0
-IguanaMilk-,44235,6.0
articvulture,7695,6.0
Karurosu_ncz,8857,6.0
Monsmania,20159,8.0
Caioviski09,34134,7.0
ThomazSpoiler,40456,3.0
--_Hani_--,31592,7.0
MonsterPotato9,11757,6.0
Monody_,430,8.0
KarmaXx,35790,8.0
FranCavs,9989,8.0
privatesour,48583,7.0
Thrack,38085,7.0
-AlexL-,30276,10.0
-Haseo-,12549,4.0
Katsuro-chan,846,8.0
proximacanal,41457,9.0
Monzue,39343,5.0
arrcnez,22297,8.0
arkilag,55866,5.0
Kasuga_Arata48,38992,9.0
CaffeinatedRoman,1,7.0
RizeleaSerafall,2014,6.0
prettybot,8074,4.0
Caio_Cunha,38409,10.0
arne0,37823,4.0
Fr3yz_,40852,8.0
Foolaja,41353,6.0
Kathaa,31376,8.0
Foms,34012,9.0
RizanEx_yc,11701,7.0
asdfawergfaerg2,1639,6.0
prxmavera,7590,8.0
-Arcane-,36836,5.0
ForflayyO,6377,8.0
-Cyberia-,297,6.0
Moonlight_Arc-V,36793,9.0
-Kano-,50932,7.0
CLoaKeDX,21881,5.0
CLanzion,56838,7.0
Monday_Sidereal,53411,8.0
Thyntho,39533,8.0
artgamer0916,41094,7.0
KarmaSlyr,513,9.0
Rion_666,7593,10.0
Moooldaccount,12175,6.0
CaioVictorFA,40839,4.0
Risubb,898,9.0
FouxHashi,392,7.0
Rinxx,55742,9.0
Foxxxxx,41587,6.0
-Bloodreaper-,51706,7.0
-Keiko3-,28999,5.0
FoxOf,42670,6.0
CabralKDC,58567,10.0
asahi_49,33478,4.0
KarlHare,36548,7.0
KatsuraDaa,6,9.0
Montinihabato13,54398,7.0
Kat0Megumi,40661,8.0
arvin_1219,35678,4.0
Thrust,37347,7.0
MonkeyMe333,31637,7.0
Katadon,50594,10.0
Katsureki,12477,10.0
Monstrous_Energy,51367,7.0
Caioviski_,36649,8.0
-Cobre-,5300,7.0
RisingAceTraine,18099,5.0
TickledPickle,2026,7.0
Ritik_Sharma,59369,7.0
Karmahjjjj,849,7.0
prince_loomba,38000,9.0
MoonlitKaitou,15051,8.0
Kasia0909,37403,8.0
Forstarly,18679,8.0
CShadeZ,25157,4.0
Katania48,34618,7.0
FpzZzZ,48583,8.0
MonstruoH23,50634,8.0
CKTalon1,50273,6.0
-Lunarian-,38936,7.0
-Araragi-,20931,7.0
procrastinater,41389,8.0
arshagor190,49114,8.0
ForsakenSoul,14741,9.0
ash_alex,50330,9.0
-Alexandre,35639,7.0
Karinyia,14349,7.0
ivanelterrible,18115,8.0
asdlolxd_,43325,7.0
Fort_Battler,40784,9.0
Tibits,18897,8.0
CQLLIST,28979,1.0
----Haku----,11783,8.0
TiagoLuiz,9328,4.0
Thomegg,813,7.0
Tickles-BNana,41402,9.0
Montazer-kun,6213,9.0
ixiao8,31043,10.0
Fraffo_,34497,1.0
asadxawan,31933,6.0
Ritam_1,40083,7.0
FouAlter,51009,9.0
Caju144,39569,9.0
TiaanM777,25777,8.0
Mondi1234,14967,9.0
MoonstoneDragon,53833,10.0
Caboose,8525,7.0
Rk003,39547,10.0
its_asiatica,31964,8.0
-KATH-,32547,8.0
Moonmonk,4975,7.0
Riyokuro,34964,8.0
COOLGUYxmz,35376,8.0
CM2,53833,6.0
itzreinier,32673,7.0
RivalS,6547,8.0
artas152,31737,7.0
Tiakka,39587,10.0
CTcommander,21797,7.0
----shia,37210,5.0
Monolamfahim,30347,8.0
Forqot,38656,6.0
RiverChan,34443,7.0
ixajii,49782,9.0
-FacetiousGuy-,1541,5.0
-LIME-,323,8.0
ismichi,9969,10.0
Kashi_Otaku,13367,6.0
Monix-sama,12067,8.0
MonstAR_,13585,6.0
Ford-chan,35847,9.0
--Mister_Mario--,38826,10.0
Rna87,57058,7.0
Caioviski_,17074,10.0
Tidy_Name,43,9.0
itsCmac,6547,7.0
Rinxx,53888,9.0
Foxtrox420,39535,9.0
-LilBabuSpectre-,55310,7.0
Rixthul,269,8.0
-Handcrafted,49849,6.0
Moon_spell,10417,2.0
Kartein,47616,5.0
Katsumiii__,42361,9.0
Cafezincomleite,25777,10.0
artemisthemp,55701,8.0
arjupg,32051,6.0
CRG,55848,4.0
proximo,30741,7.0
princemalikxp,41487,10.0
Caju144,33203,10.0
Riyad69,52299,8.0
TiinaSprout,31404,8.0
Tigeren,7590,7.0
Tier3Simp,32005,9.0
CYioReti,49316,4.0
KaspitoN,40456,9.0
-Dei-,578,8.0
Thunder192,38284,4.0
Riss-,34382,3.0
Fr4m,37578,6.0
Caico_P,1210,8.0
Rito-kun,9675,7.0
CafeAlpha,457,9.0
--kitade--,37675,7.0
arsenking,2889,9.0
itachi1,41587,8.0
-Aymen,481,8.0
-Cody-,41353,10.0
Monkeysalad,13161,7.0
princedizzytoon,30544,6.0
Moonmonk,39523,3.0
Rixiia,37349,7.0
itsihana,37435,4.0
issy_walker88,10165,9.0
Throni,9733,1.0
-Hotaru_,258,6.0
Fraetor,35252,5.0
-Kano-,53888,8.0
itacha4ever,1184,7.0
poundest,40262,6.0
Karma99,5337,6.0
KasukeLp,22689,7.0
Rllag1,48583,10.0
psychoXsan,33674,10.0
Tiago_KT,33352,9.0
itsanimel,1210,8.0
-MAZ1NO,39221,6.0
Rising_Sun,14829,6.0
Framedingold,3786,9.0
Cabidela,33071,9.0
pranavcognito,16498,8.0
CYioReti,40734,7.0
Moogy-Anime,18397,7.0
itsukandy,38329,9.0
Fotoxxxxxxxo,52092,8.0
-Ichihara-Yuuko-,4654,8.0
Rivaille_13,30885,9.0
ashlanex,1520,10.0
TiagoVesh,5114,9.0
CRAZYTAGGER,25397,7.0
asianbearshow,14741,7.0
-Arifin,34240,10.0
Rito-kun,6408,9.0
Francis_G,44203,7.0
Rna87,1689,9.0
MonetD,42963,6.0
FourSeasonSage,7768,7.0
psota289,853,9.0
Riyaku,9941,10.0
KasukeLp,50410,8.0
TikoMia,12531,7.0
RitoRb,10015,8.0
-Kuuso-,5462,6.0
-Camii,14349,8.0
ash_utosh,38062,6.0
Kashou_,48569,10.0
-Akarii-,36511,10.0
iturbeh,32827,5.0
Montinihabato13,18001,7.0
CSHCHnehir,40314,7.0
Fostrullik,49980,4.0
power_shile,37349,1.0
ppots,4181,9.0
-Kirito,16049,10.0
Moonphantom,36803,6.0
Thomasq1,41025,9.0
Forqot,47162,6.0
itsmesodre,57524,8.0
artheart634,39195,8.0
-Ace,31845,4.0
Kartik_1212,38524,10.0
psychowera,57050,6.0
iwan5566,48675,9.0
-Lea12-,27899,9.0
Kartikey001,37982,7.0
Risqifauzan,50602,8.0
Fonyeta,59845,8.0
primo_2007,34498,9.0
ForflayyO,34599,8.0
-Ace,460,7.0
Rivolva,39551,7.0
issy_walker88,28701,8.0
-Kurosawa-,38668,10.0
Fountain_Of_Milk,60154,8.0
Ritma,30413,9.0
FouAlter,57058,7.0
Caldo_KynoR,31765,7.0
-David-,58390,8.0
ForRealZach,51711,6.0
prthedisaster,31240,9.0
CRYTRAX,5231,7.0
itotaku,34134,7.0
CabooseGI,21647,7.0
ashisland,34577,9.0
Ritu47,58516,7.0
Monsmania,26349,8.0
arsonal,1156,6.0
Thrack,51535,9.0
potatosaregreat,6045,7.0
-Funny-,19613,7.0
CafeComFarinha3,48375,9.0
RishiAnime007,38145,8.0
itsmee,249,7.0
asherzohar01,15039,8.0
itss_abbyyy,59421,9.0
iwatooshi,437,8.0
psi_rockin,59360,7.0
TiaanM777,6164,7.0
praksheee,25777,10.0
TiagoCosta,10030,7.0
Kashimono,1735,10.0
MonkeeDan,2386,7.0
RioScoty,55888,7.0
MonyTheGreat,32485,1.0
Risteeen,53001,5.0
Foundingweeb,50330,9.0
itz_yo_boi_andre,36098,9.0
Tigre96,38476,4.0
MoonLuchan,594,8.0
asdfghjumiii,54792,6.0
RippleLover,37247,2.0
KarmaSlyr,41488,9.0
Kartein,40456,9.0
-FacetiousGuy-,63,3.0
Rivenmainlol,22777,8.0
Fow1er,36949,8.0
-Dislike-,19951,7.0
asdfnyan,18671,8.0
itsravenkwe,54856,7.0
-Droid-,6573,8.0
Foxygamerx05,53446,6.0
RipeAppleSauce,31478,7.0
MoonlitHalf,6702,9.0
issei98141,2669,7.0
-Graina-,22043,6.0
itsmekarlyyy,6,8.0
--tsukuyomi--,58514,9.0
-Lazed-,4447,8.0
Cabraboiga,6,8.0
Kasey,30885,8.0
Montebello,1178,10.0
Tigos,43555,8.0
Tian_,41587,6.0
arsenking,49784,7.0
KatNZ,12431,10.0
Monolorg,42361,8.0
-Chilly,34451,5.0
Rinxx,32673,6.0
arnold5000,52736,7.0
aronh15,32924,7.0
Caio0202,33206,7.0
-Juanjo,48411,7.0
RoKuRotAz,34933,10.0
Caillouthelegend,9181,7.0
CactusMantle,33089,8.0
-Aeriel-,20507,7.0
Thund3r789,51705,7.0
CKRpl,45576,10.0
KarnaKua,40515,6.0
itachi0mss,20,10.0
ThomasGoodman,59845,8.0
itsDespera,11843,5.0
princefa5,3962,4.0
itikitty,52741,7.0
issy_walker88,28735,9.0
Moon_Childz,33486,7.0
Caedon,36474,7.0
arjupg,31964,8.0
RitoDeviluke,49596,7.0
Riskeric,16706,8.0
-Fenris-,5680,7.0
arkham-bat,30885,7.0
itsMErcy,39569,7.0
TigreDoPi,36511,6.0
CSRED,5258,10.0
Fozhar,269,5.0
itxgami,392,7.0
artemistelle,32648,8.0
Tiffany_05,32902,8.0
arrazolavguille,30370,7.0
Moonpiee,31757,8.0
Fortio,1210,8.0
Ristophicz,47161,3.0
Cable52,79,2.0
Fr3shQ,39326,7.0
ivenusdoom,37033,6.0
-Dislike-,50275,7.0
Kasll,19815,6.0
Monsmania,48553,7.0
Monkeryz,28647,5.0
Katsudonz,40776,9.0
Tieguai999,14741,9.0
iurikill111,22689,7.0
Kato23,8525,10.0
ThunderJam,33486,9.0
Fr3shL3mon,38790,9.0
-Iwatchanime,57181,10.0
----shia,16417,6.0
-Hawke-,7338,5.0
RioTey2004,27775,8.0
Fr3yz_,5341,8.0
KatoJoro,6547,9.0
its_jaxx,21105,5.0
Ritokuro,27833,10.0
-Lobo-,36480,8.0
Thomas_Report,788,2.0
KassaneRendal,9181,8.0
ashuweeb,40620,6.0
CacaoRigos,57433,9.0
Karu-Sama,227,8.0
Rioju_06,54112,8.0
Moonyboi,51096,8.0
-KraftLawrence-,38150,6.0
-JLN-,35159,8.0
Moon_Willow,34534,9.0
FragmantLemon,43609,7.0
iwatch2muchanime,1273,7.0
ThunderStr1kes,39592,7.0
--kitade--,10568,7.0
Karsten_,37055,8.0
itzLevii_,20449,8.0
itsrj20,35363,8.0
Tiago_Reis93,10620,9.0
COTEI68,57334,8.0
CSatan935,36456,8.0
CLUB_ANIME,15809,7.0
ixajii,39790,6.0
Tieddy,23847,8.0
itsashxo,31964,8.0
Foxtrox420,2904,10.0
Ca1ebw,59095,9.0
itz_yo_boi_andre,34537,9.0
-HatakeKakashi-,1842,8.0
Fomi,39463,7.0
Tiago_Soares,33581,8.0
primo_do_futera,23755,4.0
Franco_Valentine,56704,8.0
FouteMakelaar,39710,8.0
-David-,27989,8.0
ashisland,7674,8.0
psycronos,13271,8.0
Moon_Willow,5902,7.0
Foodperson,32281,10.0
-GABU-,36456,10.0
promanias,39017,5.0
-All,32093,6.0
iwhdbfb,28621,6.0
KarthikPoojary_6,32937,9.0
TiagoGomes,2050,6.0
itsBits,40397,7.0
Thornister,57524,8.0
pritamrulz,934,8.0
MoonyRuney,22835,5.0
Tiago_Vaz_007,16774,3.0
Kartik_khare_18,54789,7.0
artehene,27991,8.0
isshh,31757,9.0
-Arisama-,35790,7.0
Riwn66,57635,8.0
potatosaregreat,30694,5.0
Thryms,59986,7.0
FoolishTaoist,7662,5.0
TiaVaylik,59459,10.0
Cafezincomleite,34599,8.0
Rinxx,6702,9.0
Thorfinn_glazer,49926,4.0
princess_mermaid,7647,10.0
RiverboatRam,40436,2.0
Monix-sama,682,7.0
ThorfinnT_T,35015,7.0
CaioOkada,33049,8.0
-Kagaya-,18095,7.0
Tiamat26,13093,7.0
ashsih99,43,7.0
Kary88,853,9.0
ThymeSeyU,40748,8.0
MoonRoses,531,8.0
KasukeLp,38668,8.0
Forest_1,21939,9.0
Thunsgp,8861,8.0
prodbykillerbee,50172,8.0
itskindacl0udy,849,7.0
professor_otaku,23945,5.0
Fouton,1727,4.0
Tibox92,34134,10.0
Thombelcar,356,7.0
Thotank,37520,8.0
-Cody-,40530,7.0
itsleoxz,37716,10.0
princefa5,5521,7.0
Rio-,31989,8.0
ashinkei,51213,9.0
-Kei_,32219,1.0
Rising_Tempest,5909,6.0
pseudaesthesia,42940,8.0
Tiger19,50923,10.0
KasukeLp,57945,5.0
itsrj20,33524,8.0
ivo_nkr,31646,8.0
Caioba42,37779,9.0
Karmel,30370,7.0
Fr1ed_Eggs,37585,1.0
art050612,55651,7.0
Rm_Angelica,32977,10.0
Cajermo,16524,5.0
itiffyi,52034,7.0
Cabrian53,30484,10.0
arthurbangoub,18153,9.0
Katsuki,4896,5.0
FoxOf,27633,8.0
itsvivianmill,32828,10.0
-FUUJIN-,10162,7.0
ThomasPokemon,48633,8.0
KatjieKat,39753,8.0
-Itachi_Uchiha,39026,5.0
ivosicsu,1564,7.0
Rittsuu,35247,9.0
CafeManager,22839,9.0
Foxcoo,48316,6.0
CRXWLEY666,23623,10.0
priyanshisenpai,36456,7.0
psychoalchemist,39533,9.0
Monatsu,44270,7.0
Formutor,14813,9.0
CRYPTsakura,37210,8.0
Tiger19,38297,7.0
asheccen,35252,6.0
FoxEyes,1494,5.0
Moon7494,44511,9.0
Thrive2Mix,48643,7.0
Thrasherx13,51495,5.0
FooFuFu_,41467,9.0
MonsterTNT,48483,7.0
potbrick,31973,8.0
RivetingWeeb,1075,5.0
prettybot,10851,2.0
asdfnyan,8063,8.0
Kast2,51648,7.0
Cairos,6114,10.0
prabal04,6637,7.0
-Dullahan,11701,6.0
Katsureki,6213,10.0
arya333,34914,8.0
RitaGandra,10232,8.0
TiasheRaggs,14467,8.0
ppizzapie,16592,5.0
RioTey2004,11981,2.0
Karuto90,3972,9.0
psycronos,16934,8.0
ismael123147,41457,8.0
FosterSon,33486,8.0
Karkato,7475,6.0
asd0l,23289,8.0
FonerBalear,24701,9.0
FontSize72LOL,39196,7.0
Thorfinn_0001,37981,10.0
asheccen,57334,8.0
--Secretoben--,3652,7.0
aruuuimi,38145,7.0
RioFutabaAztec2,10849,7.0
ivaneb,53887,7.0
ThundRxD,45576,8.0
arvon2,21667,7.0
Katinazis,37799,9.0
RitaTrindade12,13601,10.0
KarmaXx,34103,9.0
MoodMojo,43,7.0
-BerserkArmor-,19647,8.0
-Akuro,31163,5.0
Forsaken_guy,51009,10.0
-KraftLawrence-,37614,8.0
FouAlter,48675,8.0
Monkiesto,9253,9.0
Kasuna-san,36511,7.0
Thunder_1,41402,8.0
ForgotEyeWasHere,9895,6.0
-Elliott-,8675,6.0
pricodil,36885,3.0
Monkey_D_Alif_21,55997,4.0
Monokuma39,34566,5.0
Kato23,35860,10.0
arne0,40571,3.0
ForneverWorld,5020,3.0
Fox95,1564,8.0
Kashema1,34019,9.0
artreo,40620,10.0
Thunder__Bunny,37597,6.0
Rishab_Panwar,30654,9.0
Thombelcar,22535,7.0
asiad,6045,7.0
Rivnn,40586,4.0
KasteK,32948,7.0
Throndir,31043,8.0
Thunderlennert,17729,6.0
artubis,49721,9.0
Moonchild04,52034,6.0
-Aya_Chan-,528,4.0
Folousho,8630,6.0
Franciscocsjr,52196,8.0
MontagZ,31933,9.0
KatenoXD,60022,9.0
-Ansh-,11577,9.0
-Axelrod-,35120,7.0
Rissa-chan19,35839,9.0
Cainask,2001,7.0
CTein,13663,7.0
Throwout123,39551,8.0
itsanimel,42544,6.0
Foxxxxx,2904,10.0
arstan,4898,6.0
prowtar,51009,7.0
ThomasSeabear,27787,7.0
Fox95,8407,9.0
Fonteees,40056,6.0
MonoXchrom,35203,5.0
Thruddingsfly,48926,8.0
Rippuvan,51552,7.0
arthuroom,268,8.0
RizaLy,36474,10.0
primo_2007,36652,7.0
-Ellisson-,323,9.0
arvin_1219,51403,7.0
ForumPost,17074,10.0
itsmekarlyyy,6347,8.0
Tiagolima1,48776,5.0
-BL0SS0M-,58272,4.0
Monkey_D_Mrowek,20767,7.0
Fraetor,58502,9.0
RoDem,22535,8.0
-Heartthrob,22535,8.0
--Ender--,31049,7.0
Kati-chan,36520,5.0
-Kenshin-,22297,3.0
arne0,48736,6.0
iwatchbadanime,2167,8.0
TiasheRaggs,11843,10.0
TigreDoPi,37779,8.0
Rior_Archnemias,3784,10.0
Calculus94,12487,8.0
Tijolinhoo,32105,9.0
--Aestuo--,1686,5.0
Tiippy,32801,8.0
Riucc,52168,7.0
arranoust,40507,8.0
itsjvy,1210,7.0
ThyroidBeanstalk,157,5.0
Cal_cifer1,35333,6.0
RissaVik,54616,10.0
Tiakka,25013,7.0
artubis,51064,7.0
ThundRxD,39587,8.0
isipinashi,40938,5.0
-Haseo-,8129,5.0
--kitade--,45576,9.0
issy_walker88,32935,9.0
princessleddit,32380,4.0
pranavx_007,41457,7.0
Monkey_D_Noor,2213,8.0
CRUZER108,48406,8.0
Montyjn,49891,7.0
CSchaaf,21,10.0
Foncess,37521,8.0
Rixflix,51179,7.0
Rinxx,36848,7.0
COLD_JAUM,37450,6.0
poyomon99,1038,5.0
Tiagitu,20899,9.0
RiverboatRam,59986,7.0
MonsieurPapillon,20021,9.0
