run_uuid,run_name,status,start_time,end_time,artifact_uri,experiment_id,experiment_name,metric.DecisionTree_cv_rmse_mean,metric.DecisionTree_cv_rmse_std,metric.DecisionTree_fit_time,metric.DecisionTree_greedy_mae,metric.DecisionTree_greedy_r2,metric.DecisionTree_greedy_rmse,metric.DecisionTree_mae,metric.DecisionTree_optuna_mae,metric.DecisionTree_optuna_r2,metric.DecisionTree_optuna_rmse,metric.DecisionTree_r2,metric.DecisionTree_rmse,metric.DecisionTree_svd_fit_time,metric.DecisionTree_svd_mae,metric.DecisionTree_svd_r2,metric.DecisionTree_svd_rmse,metric.GradientBoosting_cv_rmse_mean,metric.GradientBoosting_cv_rmse_std,metric.GradientBoosting_fit_time,metric.GradientBoosting_mae,metric.GradientBoosting_r2,metric.GradientBoosting_rmse,metric.GradientBoosting_svd_fit_time,metric.GradientBoosting_svd_mae,metric.GradientBoosting_svd_r2,metric.GradientBoosting_svd_rmse,metric.KNN_cv_rmse_mean,metric.KNN_cv_rmse_std,metric.KNN_fit_time,metric.KNN_greedy_mae,metric.KNN_greedy_r2,metric.KNN_greedy_rmse,metric.KNN_grid_mae,metric.KNN_grid_r2,metric.KNN_grid_rmse,metric.KNN_mae,metric.KNN_optuna_mae,metric.KNN_optuna_r2,metric.KNN_optuna_rmse,metric.KNN_r2,metric.KNN_rmse,metric.KNN_svd_fit_time,metric.KNN_svd_mae,metric.KNN_svd_r2,metric.KNN_svd_rmse,metric.Lasso_alpha_0.001_mae,metric.Lasso_alpha_0.001_r2,metric.Lasso_alpha_0.001_rmse,metric.Lasso_alpha_0.01_mae,metric.Lasso_alpha_0.01_r2,metric.Lasso_alpha_0.01_rmse,metric.Lasso_alpha_0.1_mae,metric.Lasso_alpha_0.1_r2,metric.Lasso_alpha_0.1_rmse,metric.Lasso_alpha_10_mae,metric.Lasso_alpha_10_r2,metric.Lasso_alpha_10_rmse,metric.Lasso_alpha_1_mae,metric.Lasso_alpha_1_r2,metric.Lasso_alpha_1_rmse,metric.Lasso_cv_rmse_mean,metric.Lasso_cv_rmse_std,metric.Lasso_fit_time,metric.Lasso_greedy_mae,metric.Lasso_greedy_r2,metric.Lasso_greedy_rmse,metric.Lasso_grid_mae,metric.Lasso_grid_r2,metric.Lasso_grid_rmse,metric.Lasso_mae,metric.Lasso_optuna_mae,metric.Lasso_optuna_r2,metric.Lasso_optuna_rmse,metric.Lasso_r2,metric.Lasso_rmse,metric.Lasso_svd_fit_time,metric.Lasso_svd_mae,metric.Lasso_svd_r2,metric.Lasso_svd_rmse,metric.Linear_cv_rmse_mean,metric.Linear_cv_rmse_std,metric.Linear_fit_time,metric.Linear_greedy_mae,metric.Linear_greedy_r2,metric.Linear_greedy_rmse,metric.Linear_mae,metric.Linear_optuna_mae,metric.Linear_optuna_r2,metric.Linear_optuna_rmse,metric.Linear_r2,metric.Linear_rmse,metric.Linear_svd_fit_time,metric.Linear_svd_mae,metric.Linear_svd_r2,metric.Linear_svd_rmse,metric.LogisticRegression_accuracy,metric.LogisticRegression_f1,metric.LogisticRegression_fit_time,metric.LogisticRegression_precision,metric.LogisticRegression_recall,metric.MLP_multi_cv_rmse_mean,metric.MLP_multi_cv_rmse_std,metric.MLP_multi_fit_time,metric.MLP_multi_mae,metric.MLP_multi_r2,metric.MLP_multi_rmse,metric.MLP_multi_svd_fit_time,metric.MLP_multi_svd_mae,metric.MLP_multi_svd_r2,metric.MLP_multi_svd_rmse,metric.MLP_single_cv_rmse_mean,metric.MLP_single_cv_rmse_std,metric.MLP_single_fit_time,metric.MLP_single_mae,metric.MLP_single_r2,metric.MLP_single_rmse,metric.MLP_single_svd_fit_time,metric.MLP_single_svd_mae,metric.MLP_single_svd_r2,metric.MLP_single_svd_rmse,metric.NaiveBayes_accuracy,metric.NaiveBayes_f1,metric.NaiveBayes_fit_time,metric.NaiveBayes_precision,metric.NaiveBayes_recall,metric.RandomForest_cv_rmse_mean,metric.RandomForest_cv_rmse_std,metric.RandomForest_fit_time,metric.RandomForest_mae,metric.RandomForest_r2,metric.RandomForest_rmse,metric.RandomForest_svd_fit_time,metric.RandomForest_svd_mae,metric.RandomForest_svd_r2,metric.RandomForest_svd_rmse,metric.Ridge_alpha_0.01_mae,metric.Ridge_alpha_0.01_r2,metric.Ridge_alpha_0.01_rmse,metric.Ridge_alpha_0.1_mae,metric.Ridge_alpha_0.1_r2,metric.Ridge_alpha_0.1_rmse,metric.Ridge_alpha_100_mae,metric.Ridge_alpha_100_r2,metric.Ridge_alpha_100_rmse,metric.Ridge_alpha_10_mae,metric.Ridge_alpha_10_r2,metric.Ridge_alpha_10_rmse,metric.Ridge_alpha_1_mae,metric.Ridge_alpha_1_r2,metric.Ridge_alpha_1_rmse,metric.Ridge_cv_rmse_mean,metric.Ridge_cv_rmse_std,metric.Ridge_fit_time,metric.Ridge_greedy_mae,metric.Ridge_greedy_r2,metric.Ridge_greedy_rmse,metric.Ridge_grid_mae,metric.Ridge_grid_r2,metric.Ridge_grid_rmse,metric.Ridge_mae,metric.Ridge_optuna_mae,metric.Ridge_optuna_r2,metric.Ridge_optuna_rmse,metric.Ridge_r2,metric.Ridge_rmse,metric.Ridge_svd_fit_time,metric.Ridge_svd_mae,metric.Ridge_svd_r2,metric.Ridge_svd_rmse,metric.SVC_linear_accuracy,metric.SVC_linear_f1,metric.SVC_linear_fit_time,metric.SVC_linear_precision,metric.SVC_linear_recall,metric.SVR_linear_cv_rmse_mean,metric.SVR_linear_cv_rmse_std,metric.SVR_linear_fit_time,metric.SVR_linear_mae,metric.SVR_linear_r2,metric.SVR_linear_rmse,metric.SVR_linear_svd_fit_time,metric.SVR_linear_svd_mae,metric.SVR_linear_svd_r2,metric.SVR_linear_svd_rmse,metric.SVR_poly_cv_rmse_mean,metric.SVR_poly_cv_rmse_std,metric.SVR_poly_fit_time,metric.SVR_poly_mae,metric.SVR_poly_r2,metric.SVR_poly_rmse,metric.SVR_rbf_cv_rmse_mean,metric.SVR_rbf_cv_rmse_std,metric.SVR_rbf_fit_time,metric.SVR_rbf_mae,metric.SVR_rbf_r2,metric.SVR_rbf_rmse,metric.SVR_rbf_svd_fit_time,metric.SVR_rbf_svd_mae,metric.SVR_rbf_svd_r2,metric.SVR_rbf_svd_rmse,metric.greedy_best_score,metric.grid_best_score,metric.optuna_best_score,param.DecisionTree_svd_type,param.DecisionTree_type,param.GradientBoosting_svd_type,param.GradientBoosting_type,param.KNN_svd_type,param.KNN_type,param.Lasso_svd_type,param.Lasso_type,param.Linear_svd_type,param.Linear_type,param.MLP_multi_svd_type,param.MLP_multi_type,param.MLP_single_svd_type,param.MLP_single_type,param.RandomForest_svd_type,param.RandomForest_type,param.Ridge_svd_type,param.Ridge_type,param.SVR_linear_svd_type,param.SVR_linear_type,param.SVR_poly_type,param.SVR_rbf_svd_type,param.SVR_rbf_type,param.alpha,param.fit_intercept,param.max_depth,param.min_samples_leaf,param.min_samples_split,param.model__alpha,param.n_neighbors,param.p,param.weights,tag.best_model_baseline,tag.best_model_pca,tag.mlflow.parentRunId,tag.mlflow.runName,tag.mlflow.source.git.commit,tag.mlflow.source.name,tag.mlflow.source.type,tag.mlflow.user
787623c979fd48dc8df930f201a2a5de,GridSearch_Pipeline,FINISHED,1780190115555,1780190123397.0,file:C:/Users/joaop/Desktop/Project_Group_8/mlruns/1/787623c979fd48dc8df930f201a2a5de/artifacts,1,Projeto_Grupo_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0057243967970764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,2cb07b907ceb422391d6f9c6b496b354,GridSearch_Pipeline,aed27267c827272e6b829506f0ac77b380b01234,run_all.py,LOCAL,joaop
4aecc35d451047ac804436385db6bd77,GridSearch_Pipeline,FINISHED,1780190136178,1780190143371.0,file:C:/Users/joaop/Desktop/Project_Group_8/mlruns/1/4aecc35d451047ac804436385db6bd77/artifacts,1,Projeto_Grupo_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0063131537172447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,,,,,,2cb07b907ceb422391d6f9c6b496b354,GridSearch_Pipeline,aed27267c827272e6b829506f0ac77b380b01234,run_all.py,LOCAL,joaop
d790b82819a04992a936536140caec93,greedy_search_regression,FINISHED,1780190163559,1780197555944.0,file:C:/Users/joaop/Desktop/Project_Group_8/mlruns/1/d790b82819a04992a936536140caec93/artifacts,1,Projeto_Grupo_8,,,,1.3145797726635167,0.0979132393077895,1.7168996540062218,,,,,,,,,,,,,,,,,,,,,,,,1.327826976776123,0.08070749044418335,1.7331957545455818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3453094324866648,0.07776976824610426,1.7359628861653367,,,,,,,,,,,,,,,,,1.3448769558864926,0.07801389070896192,1.7357331086274763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3448780406932468,0.0780135292413936,1.7357334488772687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,greedy_search_regression,aed27267c827272e6b829506f0ac77b380b01234,run_all.py,LOCAL,joaop
7d11ae79785e4aec9fc7af13128f77d7,Greedy_LinearRegression,FINISHED,1780190166002,1780190173209.0,file:C:/Users/joaop/Desktop/Project_Group_8/mlruns/1/7d11ae79785e4aec9fc7af13128f77d7/artifacts,1,Projeto_Grupo_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0057561853530914,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,d790b82819a04992a936536140caec93,Greedy_LinearRegression,aed27267c827272e6b829506f0ac77b380b01234,run_all.py,LOCAL,joaop
48f6c05690c24d6d8d80a11010713a76,Greedy_Ridge,FINISHED,1780190181131,1780190188854.0,file:C:/Users/joaop/Desktop/Project_Group_8/mlruns/1/48f6c05690c24d6d8d80a11010713a76/artifacts,1,Projeto_Grupo_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0057561370814945,,,,,,,,,,,,,,,,,,,,,,,,,,1,True,,,,,,,,,,d790b82819a04992a936536140caec93,Greedy_Ridge,aed27267c827272e6b829506f0ac77b380b01234,run_all.py,LOCAL,joaop
e6a391236e494bf7b4c29b202962dcd2,Greedy_Lasso,FINISHED,1780190198449,1780190205982.0,file:C:/Users/joaop/Desktop/Project_Group_8/mlruns/1/e6a391236e494bf7b4c29b202962dcd2/artifacts,1,Projeto_Grupo_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0063408461292327,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,True,,,,,,,,,,d790b82819a04992a936536140caec93,Greedy_Lasso,aed27267c827272e6b829506f0ac77b380b01234,run_all.py,LOCAL,joaop
e7ed46f5687e4b9d89e13c37a5176da1,Greedy_KNeighborsRegressor,FINISHED,1780197382821,1780197390578.0,file:C:/Users/joaop/Desktop/Project_Group_8/mlruns/1/e7ed46f5687e4b9d89e13c37a5176da1/artifacts,1,Projeto_Grupo_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.042879819869995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,2,uniform,,,d790b82819a04992a936536140caec93,Greedy_KNeighborsRegressor,aed27267c827272e6b829506f0ac77b380b01234,run_all.py,LOCAL,joaop
2d4c6d72822e47708dc58ed140c1abb1,Greedy_DecisionTreeRegressor,FINISHED,1780197548193,1780197555804.0,file:C:/Users/joaop/Desktop/Project_Group_8/mlruns/1/2d4c6d72822e47708dc58ed140c1abb1/artifacts,1,Projeto_Grupo_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.9411900885118007,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,10,,,,,,,d790b82819a04992a936536140caec93,Greedy_DecisionTreeRegressor,aed27267c827272e6b829506f0ac77b380b01234,run_all.py,LOCAL,joaop
d18afe36cd3c4f3a9736df11d09ca262,optuna_search_regression,FINISHED,1780197555990,1780199700745.0,file:C:/Users/joaop/Desktop/Project_Group_8/mlruns/1/d18afe36cd3c4f3a9736df11d09ca262/artifacts,1,Projeto_Grupo_8,,,,,,,,1.3131760544272708,0.09885766569368182,1.7160006773081538,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3576912879943848,0.051928162574768066,1.7601163559078215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3619083562406937,0.05289253449595299,1.7592209512044983,,,,,,,,,,,,,,1.3448769558864926,0.07801389070896192,1.7357331086274763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3448770367355918,0.078013863912063,1.735733133851427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,optuna_search_regression,aed27267c827272e6b829506f0ac77b380b01234,run_all.py,LOCAL,joaop
72079a63b2194582abe8de734419e8f1,Optuna_LinearRegression,FINISHED,1780197561512,1780197569039.0,file:C:/Users/joaop/Desktop/Project_Group_8/mlruns/1/72079a63b2194582abe8de734419e8f1/artifacts,1,Projeto_Grupo_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0057561853530914,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,d18afe36cd3c4f3a9736df11d09ca262,Optuna_LinearRegression,aed27267c827272e6b829506f0ac77b380b01234,run_all.py,LOCAL,joaop
610c215f4731419da404dfd41aab2e13,Optuna_Ridge,FINISHED,1780197574654,1780197582185.0,file:C:/Users/joaop/Desktop/Project_Group_8/mlruns/1/610c215f4731419da404dfd41aab2e13/artifacts,1,Projeto_Grupo_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.005756180478338,,,,,,,,,,,,,,,,,,,,,,,,0.07454873068016962,True,,,,,,,,,,d18afe36cd3c4f3a9736df11d09ca262,Optuna_Ridge,aed27267c827272e6b829506f0ac77b380b01234,run_all.py,LOCAL,joaop
1c5bd37294b845baa9f58ee3dbaae554,Optuna_Lasso,FINISHED,1780197587333,1780197594549.0,file:C:/Users/joaop/Desktop/Project_Group_8/mlruns/1/1c5bd37294b845baa9f58ee3dbaae554/artifacts,1,Projeto_Grupo_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0832878653014233,,,,,,,,,,,,,,,,,,,,,,,,0.04026983084362691,True,,,,,,,,,,d18afe36cd3c4f3a9736df11d09ca262,Optuna_Lasso,aed27267c827272e6b829506f0ac77b380b01234,run_all.py,LOCAL,joaop
b78856d139d7483fb948a39f0f6f6025,Optuna_KNeighborsRegressor,FINISHED,1780199513359,1780199521752.0,file:C:/Users/joaop/Desktop/Project_Group_8/mlruns/1/b78856d139d7483fb948a39f0f6f6025/artifacts,1,Projeto_Grupo_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.081350644429525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,2,uniform,,,d18afe36cd3c4f3a9736df11d09ca262,Optuna_KNeighborsRegressor,aed27267c827272e6b829506f0ac77b380b01234,run_all.py,LOCAL,joaop
fca5f2979ae045b1af722167609a6e90,Optuna_DecisionTreeRegressor,FINISHED,1780199676685,1780199700590.0,file:C:/Users/joaop/Desktop/Project_Group_8/mlruns/1/fca5f2979ae045b1af722167609a6e90/artifacts,1,Projeto_Grupo_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.937028778394565,,,,,,,,,,,,,,,,,,,,,,,,,,23,10,16,,,,,,,d18afe36cd3c4f3a9736df11d09ca262,Optuna_DecisionTreeRegressor,aed27267c827272e6b829506f0ac77b380b01234,run_all.py,LOCAL,joaop
2fd9b7a053024671a19854e55c7cd39e,pca_models,FINISHED,1780199703374,1780201496090.0,file:C:/Users/joaop/Desktop/Project_Group_8/mlruns/1/2fd9b7a053024671a19854e55c7cd39e/artifacts,1,Projeto_Grupo_8,,,,,,,,,,,,,0.2122178077697754,1.314546334582789,0.09642247799237258,1.7183177166239267,,,,,,,17.567272424697876,1.3236614487667906,0.08854334481744142,1.7257932609548707,,,,,,,,,,,,,,,,0.3502218723297119,1.5259079933166504,-0.16089344024658203,1.947676971974101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09206628799438477,1.3726956711262097,0.03599185712939357,1.7748477722165885,,,,,,,,,,,,,0.0462346076965332,1.37266867615672,0.03602864781201931,1.7748139039943112,,,,,,,,,,,,1280.349161863327,1.340474529140679,0.05007473038769694,1.7618359968024122,,,,,,,97.62793493270874,1.3490587676624224,0.052100218041098434,1.7599566482434381,,,,,,,,,,,,12.829187393188477,1.3142417574743124,0.09721530816758472,1.717563695483457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021378278732299805,1.372668674884385,0.036028598193859396,1.7748139496714979,,,,,,,,,,,,54.71931195259094,2.28315300219494,-1.0906557549729357,2.613737824247692,,,,,,,,,,,,,79.53816843032837,2.2391167518822783,-1.0226268007105275,2.5708612444783894,,,,DecisionTreeRegressor,,GradientBoostingRegressor,,KNeighborsRegressor,,Lasso,,LinearRegression,,MLPRegressor,,MLPRegressor,,RandomForestRegressor,,Ridge,,SVR,,,SVR,,,,,,,,,,,,RandomForest,,pca_models,aed27267c827272e6b829506f0ac77b380b01234,run_all.py,LOCAL,joaop
2295d97f7df740b2b2fbe064c4e0e51e,classification_models,RUNNING,1780201496680,,file:C:/Users/joaop/Desktop/Project_Group_8/mlruns/1/2295d97f7df740b2b2fbe064c4e0e51e/artifacts,1,Projeto_Grupo_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64631,0.7561649879699145,0.9794540405273438,0.7670960793364385,0.7455410549211527,,,,,,,,,,,,,,,,,,,,,0.74926,0.8525544526508915,0.10799479484558105,0.7512332117393468,0.9854676454594888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64021,0.7496851845409955,22763.65359354019,0.7677662985393658,0.7324361065796628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,classification_models,aed27267c827272e6b829506f0ac77b380b01234,run_all.py,LOCAL,joaop
3d03f02704274010b161e48d35e16748,GridSearch_KNeighborsClassifier,FINISHED,1780201506585,1780201513766.0,file:C:/Users/joaop/Desktop/Project_Group_8/mlruns/1/3d03f02704274010b161e48d35e16748/artifacts,1,Projeto_Grupo_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8534969574948058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,uniform,,,2295d97f7df740b2b2fbe064c4e0e51e,GridSearch_KNeighborsClassifier,aed27267c827272e6b829506f0ac77b380b01234,run_all.py,LOCAL,joaop
